id,order_number,order_date,payment_type,amount,customer_id,status
354,ORD-2024-000354,2024-08-21,credit_card,1284.67,CUST-9552,cancelled
355,ORD-2024-000355,2024-06-28,debit_card,77.44,CUST-9671,refunded
356,ORD-2024-000356,2024-02-24,credit_card,100.25,CUST-8091,completed
357,ORD-2024-000357,2024-12-24,credit_card,1240.84,CUST-3693,refunded
358,ORD-2024-000358,2024-06-20,bank_transfer,526.95,CUST-1920,completed
359,ORD-2024-000359,2024-11-16,debit_card,112.12,CUST-3482,completed
360,ORD-2024-000360,2024-04-03,paypal,352.07,CUST-1036,pending
361,ORD-2024-000361,2024-05-11,credit_card,706.88,CUST-4857,cancelled
362,ORD-2024-000362,2024-09-23,debit_card,867.05,CUST-5146,refunded
363,ORD-2024-000363,2024-01-14,paypal,1438.58,CUST-9672,cancelled
364,ORD-2024-000364,2024-09-22,debit_card,20.9,CUST-7858,completed
365,ORD-2024-000365,2024-03-28,bank_transfer,1774.96,CUST-6033,pending
366,ORD-2024-000366,2024-11-25,debit_card,487.07,CUST-5888,refunded
367,ORD-2024-000367,2024-04-01,paypal,1014.29,CUST-4658,processing
368,ORD-2024-000368,2024-06-17,paypal,1543.81,CUST-9443,completed
369,ORD-2024-000369,2024-04-01,debit_card,1131.39,CUST-1504,refunded
370,ORD-2024-000370,2024-06-18,debit_card,154.24,CUST-7867,refunded
371,ORD-2024-000371,2024-08-05,apple_pay,152.69,CUST-5397,refunded
372,ORD-2024-000372,2024-04-28,bank_transfer,1258.13,CUST-9638,processing
373,ORD-2024-000373,2024-03-15,apple_pay,1626.87,CUST-9458,processing
374,ORD-2024-000374,2024-04-15,debit_card,709.96,CUST-5658,pending
375,ORD-2024-000375,2024-05-12,bank_transfer,1203.78,CUST-3816,pending
376,ORD-2024-000376,2024-02-25,apple_pay,1664.19,CUST-2282,completed
377,ORD-2024-000377,2024-11-04,paypal,1088.36,CUST-8233,cancelled
378,ORD-2024-000378,2024-12-24,debit_card,735.67,CUST-3722,processing
379,ORD-2024-000379,2024-10-01,paypal,182.53,CUST-6886,pending
380,ORD-2024-000380,2024-01-11,apple_pay,760.43,CUST-5592,completed
381,ORD-2024-000381,2024-03-12,paypal,124.77,CUST-2679,refunded
382,ORD-2024-000382,2024-01-19,credit_card,1489.01,CUST-8537,completed
383,ORD-2024-000383,2024-12-20,debit_card,1646.32,CUST-2187,refunded
384,ORD-2024-000384,2024-11-03,credit_card,1131.12,CUST-6892,processing
385,ORD-2024-000385,2024-12-21,paypal,1125.64,CUST-4214,processing
386,ORD-2024-000386,2024-12-27,apple_pay,721.93,CUST-6902,pending
387,ORD-2024-000387,2024-02-23,bank_transfer,1457.22,CUST-2490,completed
388,ORD-2024-000388,2024-11-27,bank_transfer,378.04,CUST-1070,processing
389,ORD-2024-000389,2024-01-28,credit_card,1048.88,CUST-4180,completed
390,ORD-2024-000390,2024-01-30,credit_card,1484.74,CUST-3960,completed
391,ORD-2024-000391,2024-02-02,credit_card,1468.54,CUST-4193,processing
392,ORD-2024-000392,2024-07-14,bank_transfer,380.2,CUST-2084,completed
393,ORD-2024-000393,2024-07-09,bank_transfer,1726.55,CUST-2718,cancelled
394,ORD-2024-000394,2024-06-28,apple_pay,1889.34,CUST-2622,pending
395,ORD-2024-000395,2024-12-09,credit_card,1654.66,CUST-7305,processing
396,ORD-2024-000396,2024-07-14,paypal,1226.48,CUST-8692,completed
397,ORD-2024-000397,2024-01-17,bank_transfer,915.63,CUST-3731,cancelled
398,ORD-2024-000398,2024-07-28,credit_card,1261.55,CUST-5060,refunded
399,ORD-2024-000399,2024-10-07,paypal,889.13,CUST-5185,processing
400,ORD-2024-000400,2024-04-20,bank_transfer,1431.75,CUST-5235,cancelled
401,ORD-2024-000401,2024-01-05,apple_pay,1257.23,CUST-5496,completed
402,ORD-2024-000402,2024-12-05,credit_card,1722.61,CUST-2612,refunded
403,ORD-2024-000403,2024-06-14,credit_card,1533.7,CUST-5936,refunded
404,ORD-2024-000404,2024-04-20,debit_card,1387.89,CUST-1519,completed
405,ORD-2024-000405,2024-06-24,bank_transfer,241.03,CUST-1671,refunded
406,ORD-2024-000406,2024-01-03,credit_card,220.58,CUST-8156,refunded
407,ORD-2024-000407,2024-10-02,debit_card,1042.5,CUST-7889,refunded
408,ORD-2024-000408,2024-03-17,paypal,1548.84,CUST-2403,refunded
409,ORD-2024-000409,2024-09-10,bank_transfer,373.03,CUST-7178,refunded
410,ORD-2024-000410,2024-04-11,credit_card,922.76,CUST-3185,processing
411,ORD-2024-000411,2024-06-07,debit_card,1612.08,CUST-8574,processing
412,ORD-2024-000412,2024-08-13,apple_pay,1477.62,CUST-1757,processing
413,ORD-2024-000413,2024-08-01,paypal,438.27,CUST-3355,refunded
414,ORD-2024-000414,2024-07-15,apple_pay,922.68,CUST-4729,refunded
415,ORD-2024-000415,2024-01-05,credit_card,1380.3,CUST-2932,pending
416,ORD-2024-000416,2024-06-16,bank_transfer,644.95,CUST-6935,refunded
417,ORD-2024-000417,2024-12-09,apple_pay,220.63,CUST-1628,cancelled
418,ORD-2024-000418,2024-04-13,paypal,1664.37,CUST-8516,refunded
419,ORD-2024-000419,2024-06-29,apple_pay,1306.72,CUST-3424,cancelled
420,ORD-2024-000420,2024-01-23,credit_card,372.61,CUST-8394,pending
421,ORD-2024-000421,2024-08-06,credit_card,844.35,CUST-1733,refunded
422,ORD-2024-000422,2024-11-22,debit_card,1487.07,CUST-7753,cancelled
423,ORD-2024-000423,2024-05-29,debit_card,1905.11,CUST-8557,processing
424,ORD-2024-000424,2024-08-26,credit_card,1242.16,CUST-1834,completed
425,ORD-2024-000425,2024-07-16,paypal,702.01,CUST-8488,completed
426,ORD-2024-000426,2024-08-07,apple_pay,1839.6,CUST-9548,refunded
427,ORD-2024-000427,2024-08-10,apple_pay,795.84,CUST-4862,pending
428,ORD-2024-000428,2024-03-09,paypal,286.42,CUST-3822,processing
429,ORD-2024-000429,2024-05-24,bank_transfer,1575.18,CUST-2068,refunded
430,ORD-2024-000430,2024-12-23,credit_card,1040.64,CUST-6278,completed
431,ORD-2024-000431,2024-10-05,paypal,1212.23,CUST-7624,processing
432,ORD-2024-000432,2024-06-26,bank_transfer,318.56,CUST-1183,pending
433,ORD-2024-000433,2024-03-05,paypal,1875.92,CUST-1661,processing
434,ORD-2024-000434,2024-06-02,credit_card,227.19,CUST-6272,pending
435,ORD-2024-000435,2024-12-18,credit_card,557.08,CUST-1460,cancelled
436,ORD-2024-000436,2024-06-01,paypal,659.77,CUST-2021,completed
437,ORD-2024-000437,2024-05-06,paypal,992.1,CUST-4864,processing
438,ORD-2024-000438,2024-08-22,credit_card,494.63,CUST-5885,refunded
439,ORD-2024-000439,2024-06-29,paypal,969.59,CUST-2463,processing
440,ORD-2024-000440,2024-05-19,paypal,382.73,CUST-9906,completed
441,ORD-2024-000441,2024-11-04,credit_card,1362.22,CUST-6600,cancelled
442,ORD-2024-000442,2024-10-11,paypal,1322.73,CUST-2925,processing
443,ORD-2024-000443,2024-09-22,debit_card,440.16,CUST-1681,completed
444,ORD-2024-000444,2024-01-26,paypal,614.97,CUST-2640,processing
445,ORD-2024-000445,2024-12-09,credit_card,242.63,CUST-2579,cancelled
446,ORD-2024-000446,2024-08-12,debit_card,597.79,CUST-4392,pending
447,ORD-2024-000447,2024-03-27,apple_pay,1772.3,CUST-5186,cancelled
448,ORD-2024-000448,2024-06-18,debit_card,1100.57,CUST-5676,processing
449,ORD-2024-000449,2024-10-21,apple_pay,1482.42,CUST-7386,cancelled
450,ORD-2024-000450,2024-12-02,bank_transfer,714.73,CUST-1659,refunded
451,ORD-2024-000451,2024-11-24,credit_card,1778.58,CUST-6455,refunded
452,ORD-2024-000452,2024-05-18,debit_card,1974.1,CUST-1446,processing
453,ORD-2024-000453,2024-09-17,debit_card,528.51,CUST-4904,completed
454,ORD-2024-000454,2024-10-28,credit_card,1566.79,CUST-4001,refunded
455,ORD-2024-000455,2024-05-30,paypal,595.93,CUST-7396,completed
456,ORD-2024-000456,2024-05-20,debit_card,1777.98,CUST-9326,processing
457,ORD-2024-000457,2024-09-25,apple_pay,1276.38,CUST-3425,processing
458,ORD-2024-000458,2024-08-17,credit_card,705.11,CUST-5424,processing
459,ORD-2024-000459,2024-08-01,bank_transfer,355.39,CUST-4856,pending
460,ORD-2024-000460,2024-08-14,debit_card,1259.85,CUST-8782,cancelled
461,ORD-2024-000461,2024-09-04,apple_pay,322.48,CUST-3540,cancelled
462,ORD-2024-000462,2024-07-28,debit_card,402.54,CUST-6411,pending
463,ORD-2024-000463,2024-08-20,apple_pay,327.27,CUST-2714,pending
464,ORD-2024-000464,2024-11-15,paypal,228.87,CUST-4434,refunded
465,ORD-2024-000465,2024-04-05,paypal,1839.26,CUST-2712,completed
466,ORD-2024-000466,2024-02-16,debit_card,1430.84,CUST-6873,processing
467,ORD-2024-000467,2024-05-15,debit_card,1812.89,CUST-6082,refunded
468,ORD-2024-000468,2024-02-01,bank_transfer,1545.02,CUST-1226,cancelled
469,ORD-2024-000469,2024-01-31,apple_pay,1355.34,CUST-5470,processing
470,ORD-2024-000470,2024-09-21,apple_pay,877.87,CUST-3233,refunded
471,ORD-2024-000471,2024-11-17,credit_card,1027.74,CUST-9633,pending
472,ORD-2024-000472,2024-10-12,apple_pay,1820.44,CUST-9084,completed
473,ORD-2024-000473,2024-11-11,bank_transfer,1847.17,CUST-8049,cancelled
474,ORD-2024-000474,2024-12-12,debit_card,1153.52,CUST-7140,pending
475,ORD-2024-000475,2024-11-27,credit_card,350.97,CUST-3724,completed
476,ORD-2024-000476,2024-12-31,debit_card,791.3,CUST-1146,pending
477,ORD-2024-000477,2024-11-14,paypal,1606.71,CUST-1265,processing
478,ORD-2024-000478,2024-10-15,apple_pay,619.59,CUST-6826,processing
479,ORD-2024-000479,2024-12-19,debit_card,1242.95,CUST-7761,pending
480,ORD-2024-000480,2024-11-26,paypal,1051.96,CUST-1141,cancelled
481,ORD-2024-000481,2024-08-18,credit_card,1594.71,CUST-3041,processing
482,ORD-2024-000482,2024-11-13,credit_card,600.99,CUST-3105,completed
483,ORD-2024-000483,2024-01-15,debit_card,901.99,CUST-6761,pending
484,ORD-2024-000484,2024-10-27,debit_card,663.49,CUST-4559,refunded
485,ORD-2024-000485,2024-06-22,paypal,1826.08,CUST-9668,refunded
486,ORD-2024-000486,2024-06-10,bank_transfer,264.62,CUST-8764,processing
487,ORD-2024-000487,2024-07-27,bank_transfer,1649.99,CUST-8635,refunded
488,ORD-2024-000488,2024-10-01,paypal,879.72,CUST-8744,refunded
489,ORD-2024-000489,2024-07-25,apple_pay,48.23,CUST-8592,completed
490,ORD-2024-000490,2024-05-17,bank_transfer,1532.01,CUST-9847,completed
491,ORD-2024-000491,2024-04-21,credit_card,752.48,CUST-1604,processing
492,ORD-2024-000492,2024-05-22,bank_transfer,1172.51,CUST-9275,refunded
493,ORD-2024-000493,2024-07-08,paypal,938.28,CUST-9488,cancelled
494,ORD-2024-000494,2024-03-27,bank_transfer,1359.6,CUST-5670,processing
495,ORD-2024-000495,2024-01-23,debit_card,365.44,CUST-3888,processing
496,ORD-2024-000496,2024-03-28,credit_card,1002.59,CUST-9675,processing
497,ORD-2024-000497,2024-12-13,bank_transfer,1913.39,CUST-7558,pending
498,ORD-2024-000498,2024-01-19,debit_card,1693.16,CUST-5563,refunded
499,ORD-2024-000499,2024-07-08,debit_card,719.19,CUST-4851,cancelled
500,ORD-2024-000500,2024-04-28,debit_card,17.39,CUST-6247,cancelled
501,ORD-2024-000501,2024-02-26,bank_transfer,414.9,CUST-4214,refunded
502,ORD-2024-000502,2024-10-22,paypal,667.72,CUST-3834,pending
503,ORD-2024-000503,2024-07-05,bank_transfer,217.54,CUST-9547,completed
504,ORD-2024-000504,2024-12-10,credit_card,670.24,CUST-5651,cancelled
505,ORD-2024-000505,2024-11-01,debit_card,45.83,CUST-6914,refunded
506,ORD-2024-000506,2024-12-20,debit_card,763.0,CUST-6931,processing
507,ORD-2024-000507,2024-04-22,debit_card,388.09,CUST-8954,pending
508,ORD-2024-000508,2024-06-09,credit_card,381.78,CUST-5051,completed
509,ORD-2024-000509,2024-02-24,credit_card,1774.46,CUST-5464,completed
510,ORD-2024-000510,2024-11-02,bank_transfer,1412.44,CUST-8949,cancelled
511,ORD-2024-000511,2024-02-07,credit_card,1114.79,CUST-9297,refunded
512,ORD-2024-000512,2024-02-23,paypal,1642.28,CUST-2772,pending
513,ORD-2024-000513,2024-07-23,paypal,590.38,CUST-2063,refunded
514,ORD-2024-000514,2024-09-26,apple_pay,1332.75,CUST-1639,processing
515,ORD-2024-000515,2024-01-02,apple_pay,1682.69,CUST-6400,cancelled
516,ORD-2024-000516,2024-03-24,bank_transfer,129.3,CUST-2884,pending
517,ORD-2024-000517,2024-10-01,bank_transfer,96.97,CUST-4337,completed
518,ORD-2024-000518,2024-04-15,credit_card,17.27,CUST-6382,pending
519,ORD-2024-000519,2024-01-18,bank_transfer,1320.08,CUST-1495,processing
520,ORD-2024-000520,2024-05-30,apple_pay,789.38,CUST-1435,cancelled
521,ORD-2024-000521,2024-10-03,paypal,507.1,CUST-9985,completed
522,ORD-2024-000522,2024-12-03,credit_card,466.81,CUST-6071,cancelled
523,ORD-2024-000523,2024-09-21,apple_pay,1088.36,CUST-2035,processing
524,ORD-2024-000524,2024-05-09,paypal,1927.4,CUST-4881,pending
525,ORD-2024-000525,2024-07-21,paypal,1474.98,CUST-8378,processing
526,ORD-2024-000526,2024-12-23,bank_transfer,406.61,CUST-3211,processing
527,ORD-2024-000527,2024-06-19,credit_card,584.41,CUST-7000,refunded
528,ORD-2024-000528,2024-02-29,debit_card,1778.87,CUST-1276,cancelled
529,ORD-2024-000529,2024-02-13,credit_card,1456.72,CUST-9218,pending
530,ORD-2024-000530,2024-08-01,credit_card,831.49,CUST-1706,processing
531,ORD-2024-000531,2024-08-24,credit_card,1394.51,CUST-2819,cancelled
532,ORD-2024-000532,2024-07-29,paypal,183.65,CUST-4172,pending
533,ORD-2024-000533,2024-07-07,debit_card,791.95,CUST-4141,cancelled
534,ORD-2024-000534,2024-05-01,credit_card,1454.64,CUST-7258,pending
535,ORD-2024-000535,2024-04-12,credit_card,468.07,CUST-5553,refunded
536,ORD-2024-000536,2024-03-22,apple_pay,572.34,CUST-6093,completed
537,ORD-2024-000537,2024-06-07,apple_pay,873.5,CUST-7636,completed
538,ORD-2024-000538,2024-08-04,paypal,530.3,CUST-3937,refunded
539,ORD-2024-000539,2024-04-12,bank_transfer,284.1,CUST-5543,processing
540,ORD-2024-000540,2024-12-14,bank_transfer,1886.12,CUST-3642,completed
541,ORD-2024-000541,2024-11-21,credit_card,235.22,CUST-7120,completed
542,ORD-2024-000542,2024-02-28,apple_pay,1448.74,CUST-8774,cancelled
543,ORD-2024-000543,2024-01-15,apple_pay,311.89,CUST-1885,refunded
544,ORD-2024-000544,2024-05-21,bank_transfer,1154.54,CUST-8916,cancelled
545,ORD-2024-000545,2024-05-06,debit_card,1414.76,CUST-3630,pending
546,ORD-2024-000546,2024-12-16,bank_transfer,1922.1,CUST-5313,cancelled
547,ORD-2024-000547,2024-04-24,bank_transfer,1762.83,CUST-7847,cancelled
548,ORD-2024-000548,2024-01-14,paypal,1756.08,CUST-8880,pending
549,ORD-2024-000549,2024-01-01,credit_card,482.64,CUST-6240,cancelled
550,ORD-2024-000550,2024-08-23,credit_card,1645.52,CUST-2971,processing
551,ORD-2024-000551,2024-09-09,bank_transfer,917.84,CUST-6605,processing
552,ORD-2024-000552,2024-09-06,paypal,1701.71,CUST-4140,refunded
553,ORD-2024-000553,2024-02-25,bank_transfer,1850.36,CUST-4506,cancelled
554,ORD-2024-000554,2024-07-05,apple_pay,1081.37,CUST-9000,processing
555,ORD-2024-000555,2024-02-06,credit_card,139.48,CUST-8692,pending
556,ORD-2024-000556,2024-02-06,debit_card,1268.18,CUST-1712,completed
557,ORD-2024-000557,2024-05-03,apple_pay,630.57,CUST-9087,cancelled
558,ORD-2024-000558,2024-07-02,bank_transfer,1505.96,CUST-4658,pending
559,ORD-2024-000559,2024-08-31,apple_pay,737.6,CUST-9939,pending
560,ORD-2024-000560,2024-11-23,credit_card,1470.9,CUST-5941,completed
561,ORD-2024-000561,2024-02-11,paypal,1955.54,CUST-1001,cancelled
562,ORD-2024-000562,2024-04-12,credit_card,452.73,CUST-1064,pending
563,ORD-2024-000563,2024-01-03,credit_card,93.55,CUST-9926,cancelled
564,ORD-2024-000564,2024-07-05,bank_transfer,479.29,CUST-4390,refunded
565,ORD-2024-000565,2024-03-05,paypal,306.37,CUST-4817,refunded
566,ORD-2024-000566,2024-08-09,bank_transfer,626.81,CUST-4535,cancelled
567,ORD-2024-000567,2024-03-22,credit_card,1380.9,CUST-4036,completed
568,ORD-2024-000568,2024-03-28,credit_card,1879.53,CUST-1898,refunded
569,ORD-2024-000569,2024-12-26,apple_pay,243.04,CUST-2915,completed
570,ORD-2024-000570,2024-09-27,credit_card,318.78,CUST-6209,refunded
571,ORD-2024-000571,2024-07-11,credit_card,1637.64,CUST-6553,completed
572,ORD-2024-000572,2024-12-07,credit_card,1266.84,CUST-1884,pending
573,ORD-2024-000573,2024-04-12,paypal,307.01,CUST-6832,pending
574,ORD-2024-000574,2024-12-16,bank_transfer,1694.59,CUST-7457,pending
575,ORD-2024-000575,2024-05-14,credit_card,1585.51,CUST-9558,pending
576,ORD-2024-000576,2024-07-02,credit_card,1763.59,CUST-1437,cancelled
577,ORD-2024-000577,2024-03-10,credit_card,747.4,CUST-3186,processing
578,ORD-2024-000578,2024-01-09,paypal,1182.6,CUST-5253,refunded
579,ORD-2024-000579,2024-11-02,paypal,829.93,CUST-2944,processing
580,ORD-2024-000580,2024-01-21,credit_card,492.86,CUST-2549,pending
581,ORD-2024-000581,2024-05-25,credit_card,355.11,CUST-3241,pending
582,ORD-2024-000582,2024-05-07,credit_card,577.05,CUST-1411,refunded
583,ORD-2024-000583,2024-11-08,paypal,1905.34,CUST-6539,refunded
584,ORD-2024-000584,2024-04-25,paypal,1029.36,CUST-8396,completed
585,ORD-2024-000585,2024-05-13,credit_card,94.07,CUST-1808,pending
586,ORD-2024-000586,2024-05-04,debit_card,459.8,CUST-2433,refunded
587,ORD-2024-000587,2024-02-19,apple_pay,558.4,CUST-3846,pending
588,ORD-2024-000588,2024-01-23,apple_pay,352.26,CUST-1099,refunded
589,ORD-2024-000589,2024-10-27,paypal,735.36,CUST-8146,refunded
590,ORD-2024-000590,2024-01-21,apple_pay,1938.37,CUST-3731,completed
591,ORD-2024-000591,2024-10-07,paypal,1516.58,CUST-1820,processing
592,ORD-2024-000592,2024-05-05,debit_card,307.09,CUST-2135,refunded
593,ORD-2024-000593,2024-10-13,credit_card,1920.9,CUST-8066,processing
594,ORD-2024-000594,2024-08-04,debit_card,409.73,CUST-2739,refunded
595,ORD-2024-000595,2024-05-10,paypal,530.07,CUST-2275,completed
596,ORD-2024-000596,2024-11-20,paypal,1255.69,CUST-4862,refunded
597,ORD-2024-000597,2024-05-07,paypal,1017.86,CUST-9510,cancelled
598,ORD-2024-000598,2024-10-12,debit_card,1877.1,CUST-9645,completed
599,ORD-2024-000599,2024-08-19,credit_card,236.43,CUST-8897,pending
600,ORD-2024-000600,2024-01-24,debit_card,402.81,CUST-5882,pending
601,ORD-2024-000601,2024-03-23,bank_transfer,1677.46,CUST-6571,pending
602,ORD-2024-000602,2024-01-03,credit_card,1712.09,CUST-7096,processing
603,ORD-2024-000603,2024-06-08,bank_transfer,946.86,CUST-4624,pending
604,ORD-2024-000604,2024-02-24,debit_card,799.28,CUST-2495,cancelled
605,ORD-2024-000605,2024-03-02,bank_transfer,247.3,CUST-4295,cancelled
606,ORD-2024-000606,2024-10-29,paypal,891.5,CUST-3003,pending
607,ORD-2024-000607,2024-06-02,credit_card,943.19,CUST-5053,cancelled
608,ORD-2024-000608,2024-12-19,bank_transfer,409.48,CUST-9861,completed
609,ORD-2024-000609,2024-08-15,apple_pay,1707.27,CUST-9275,refunded
610,ORD-2024-000610,2024-03-17,debit_card,1159.75,CUST-6311,processing
611,ORD-2024-000611,2024-02-14,apple_pay,1216.95,CUST-8676,cancelled
612,ORD-2024-000612,2024-07-04,bank_transfer,821.05,CUST-6589,processing
613,ORD-2024-000613,2024-02-07,bank_transfer,1988.98,CUST-1095,completed
614,ORD-2024-000614,2024-07-09,debit_card,1600.11,CUST-4559,refunded
615,ORD-2024-000615,2024-01-16,debit_card,1181.53,CUST-3786,completed
616,ORD-2024-000616,2024-11-27,bank_transfer,562.39,CUST-7798,processing
617,ORD-2024-000617,2024-11-18,bank_transfer,490.53,CUST-8976,processing
618,ORD-2024-000618,2024-06-15,credit_card,69.96,CUST-9248,cancelled
619,ORD-2024-000619,2024-06-25,debit_card,250.09,CUST-6120,completed
620,ORD-2024-000620,2024-06-25,credit_card,833.65,CUST-3530,refunded
621,ORD-2024-000621,2024-03-04,debit_card,122.08,CUST-3836,pending
622,ORD-2024-000622,2024-11-27,debit_card,1653.99,CUST-9100,refunded
623,ORD-2024-000623,2024-09-11,apple_pay,312.89,CUST-5746,completed
624,ORD-2024-000624,2024-09-08,bank_transfer,827.4,CUST-4113,completed
625,ORD-2024-000625,2024-05-16,debit_card,1288.41,CUST-4700,processing
626,ORD-2024-000626,2024-02-11,credit_card,1699.2,CUST-3146,pending
627,ORD-2024-000627,2024-08-21,paypal,368.7,CUST-4425,pending
628,ORD-2024-000628,2024-12-10,bank_transfer,1289.49,CUST-6752,cancelled
629,ORD-2024-000629,2024-12-29,apple_pay,1098.52,CUST-8852,completed
630,ORD-2024-000630,2024-10-21,credit_card,351.79,CUST-6345,refunded
631,ORD-2024-000631,2024-02-08,debit_card,470.02,CUST-6069,cancelled
632,ORD-2024-000632,2024-09-12,apple_pay,1228.06,CUST-5712,cancelled
633,ORD-2024-000633,2024-09-04,bank_transfer,248.42,CUST-8386,refunded
634,ORD-2024-000634,2024-08-25,apple_pay,182.51,CUST-5744,cancelled
635,ORD-2024-000635,2024-05-13,bank_transfer,111.41,CUST-4495,refunded
636,ORD-2024-000636,2024-05-29,credit_card,47.26,CUST-1750,cancelled
637,ORD-2024-000637,2024-01-20,bank_transfer,586.72,CUST-5225,pending
638,ORD-2024-000638,2024-04-01,apple_pay,279.38,CUST-5818,refunded
639,ORD-2024-000639,2024-02-21,apple_pay,1396.39,CUST-6509,completed
640,ORD-2024-000640,2024-04-12,bank_transfer,1530.29,CUST-4190,pending
641,ORD-2024-000641,2024-08-01,credit_card,1383.94,CUST-8627,completed
642,ORD-2024-000642,2024-04-29,bank_transfer,479.99,CUST-9694,processing
643,ORD-2024-000643,2024-05-24,bank_transfer,1975.86,CUST-1259,pending
644,ORD-2024-000644,2024-02-13,credit_card,1657.07,CUST-3351,pending
645,ORD-2024-000645,2024-08-12,debit_card,79.75,CUST-9201,pending
646,ORD-2024-000646,2024-09-05,paypal,296.2,CUST-5629,cancelled
647,ORD-2024-000647,2024-01-06,apple_pay,1231.3,CUST-8979,cancelled
